comparison_type,method,model_name,display_name,selection_group,sample_id_a,sample_id_b,row_index_a,row_index_b,true_class_name_a,true_class_name_b,top_k_overlap,jaccard_similarity,rank_correlation,signed_cosine_similarity,abs_cosine_similarity
within_selection_group,SHAP,decision_tree,Decision Tree,barbunya_predicted_as_cali,2590,2883,960,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.14285714285714288,0.7994352040421207,0.7994352040421207
within_selection_group,SHAP,decision_tree,Decision Tree,barbunya_predicted_as_cali,2590,3330,960,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.14285714285714288,0.6163772792866296,0.6163772792866296
within_selection_group,SHAP,decision_tree,Decision Tree,barbunya_predicted_as_cali,2591,2790,66,126,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.6545454545454545,0.8284954203318742,0.8284954203318742
within_selection_group,SHAP,decision_tree,Decision Tree,barbunya_predicted_as_cali,2591,2883,66,553,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.1090909090909091,0.6216962882174039,0.6216962882174039
within_selection_group,SHAP,decision_tree,Decision Tree,barbunya_predicted_as_cali,2591,3330,66,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.6571428571428573,0.6041087620439456,0.6041087620439456
within_selection_group,SHAP,decision_tree,Decision Tree,barbunya_predicted_as_cali,2790,2883,126,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.08571428571428573,0.34272014079996277,0.6620593765091999
within_selection_group,SHAP,decision_tree,Decision Tree,barbunya_predicted_as_cali,2790,3330,126,895,BARBUNYA,BARBUNYA,0.4,0.25,-0.55,0.2896235201488416,0.2896235201488416
within_selection_group,SHAP,decision_tree,Decision Tree,barbunya_predicted_as_cali,2883,3330,553,895,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.6727272727272727,0.34749119237692505,0.34749119237692505
within_selection_group,SHAP,decision_tree,Decision Tree,correct_bombay,3450,3869,1567,806,BOMBAY,BOMBAY,1.0,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999998
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,10554,11193,1099,2097,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9930865598708517,0.9930865598708517
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,10554,11538,1099,2056,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9606293358546645,0.9606293358546645
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,10554,11678,1099,1622,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9875386142711103,0.9875386142711103
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,10554,12185,1099,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.8857142857142858,0.9493243448554497,0.9493243448554497
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,10554,12237,1099,1552,DERMASON,DERMASON,0.8,0.6666666666666666,0.8857142857142858,0.9356979905202287,0.9356979905202287
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,10554,12383,1099,386,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.8400986895521888,0.9097964843808125
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,10554,12838,1099,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.9194331900208118,0.9194331900208118
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11193,11538,2097,2056,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9698431387607281,0.9698431387607281
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11193,11678,2097,1622,DERMASON,DERMASON,1.0,1.0,0.9999999999999999,0.9952041797963482,0.9952041797963482
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11193,12185,2097,322,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9464411235135619,0.9741791301536634
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11193,12237,2097,1552,DERMASON,DERMASON,0.8,0.6666666666666666,0.8857142857142858,0.9476878159895437,0.9476878159895437
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11193,12383,2097,386,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.8417145678429113,0.9064662683100634
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11193,12838,2097,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.9372666346020602,0.9372666346020602
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11538,11678,2056,1622,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9653165482529541,0.9653165482529541
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11538,12185,2056,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.8857142857142858,0.9786090081869439,0.9786090081869439
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11538,12237,2056,1552,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9858513350443557,0.9858513350443557
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11538,12383,2056,386,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.8081499953038837,0.8881747747667564
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11538,12838,2056,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.9807214274142242,0.9807214274142242
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11678,12185,1622,322,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9455419806442755,0.9766095535058287
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11678,12237,1622,1552,DERMASON,DERMASON,0.8,0.6666666666666666,0.8857142857142858,0.9585508442609597,0.9585508442609597
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11678,12383,1622,386,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.8764036581621737,0.9358864736514598
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,11678,12838,1622,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.9311079284804866,0.9311079284804866
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,12185,12237,322,1552,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9770370996507033,0.9770370996507033
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,12185,12383,322,386,DERMASON,DERMASON,0.8,0.6666666666666666,0.8285714285714287,0.8438387377771038,0.897109284006571
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,12185,12838,322,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.8857142857142858,0.9736925309314844,0.9736925309314844
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,12237,12383,1552,386,DERMASON,DERMASON,0.8,0.6666666666666666,0.8285714285714287,0.8621341197680068,0.9226432049666322
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,12237,12838,1552,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.8857142857142858,0.9725359909925475,0.9725359909925475
within_selection_group,SHAP,decision_tree,Decision Tree,correct_dermason,12383,12838,386,2412,DERMASON,DERMASON,1.0,1.0,0.7,0.8028730053655283,0.8667162196807818
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,7636,8943,2067,362,SIRA,SIRA,0.6,0.42857142857142855,-0.2181818181818182,0.4485302305943823,0.4485302305943823
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,7636,9111,2067,186,SIRA,SIRA,0.6,0.42857142857142855,-0.41818181818181815,0.39469349261376585,0.39469349261376585
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,7636,9316,2067,462,SIRA,SIRA,0.6,0.42857142857142855,-0.41818181818181815,0.3869635354888034,0.3869635354888034
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,7636,9463,2067,1293,SIRA,SIRA,0.6,0.42857142857142855,-0.5818181818181818,0.3475939740489693,0.3475939740489693
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,7636,9919,2067,1094,SIRA,SIRA,0.6,0.42857142857142855,-0.41818181818181815,0.39780746243497167,0.39780746243497167
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,7636,9967,2067,1890,SIRA,SIRA,0.2,0.1111111111111111,-0.7272727272727273,0.19096193484110766,0.19096193484110766
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,8943,9111,362,186,SIRA,SIRA,1.0,1.0,0.8999999999999998,0.9785281883233875,0.9785281883233875
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,8943,9316,362,462,SIRA,SIRA,1.0,1.0,0.8999999999999998,0.9813206369409452,0.9813206369409452
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,8943,9463,362,1293,SIRA,SIRA,1.0,1.0,0.7,0.9681027417485165,0.9681027417485165
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,8943,9919,362,1094,SIRA,SIRA,1.0,1.0,0.8999999999999998,0.9713171608340112,0.9713171608340112
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,8943,9967,362,1890,SIRA,SIRA,0.6,0.42857142857142855,0.32727272727272727,0.7883150855451032,0.7883150855451032
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9111,9316,186,462,SIRA,SIRA,1.0,1.0,0.9999999999999999,0.9997645714568595,0.9997645714568595
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9111,9463,186,1293,SIRA,SIRA,1.0,1.0,0.8999999999999998,0.9788788564979207,0.9788788564979207
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9111,9919,186,1094,SIRA,SIRA,1.0,1.0,0.9999999999999999,0.9989793242319246,0.9989793242319246
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9111,9967,186,1890,SIRA,SIRA,0.6,0.42857142857142855,0.4909090909090909,0.8258606193763457,0.8258606193763457
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9316,9463,462,1293,SIRA,SIRA,1.0,1.0,0.8999999999999998,0.9805524713521423,0.9805524713521423
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9316,9919,462,1094,SIRA,SIRA,1.0,1.0,0.9999999999999999,0.9980302756287861,0.9980302756287861
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9316,9967,462,1890,SIRA,SIRA,0.6,0.42857142857142855,0.4909090909090909,0.8265681720191066,0.8265681720191066
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9463,9919,1293,1094,SIRA,SIRA,1.0,1.0,0.8999999999999998,0.9787630378799909,0.9787630378799909
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9463,9967,1293,1890,SIRA,SIRA,0.6,0.42857142857142855,0.6545454545454545,0.8904492700005161,0.8904492700005161
within_selection_group,SHAP,decision_tree,Decision Tree,correct_sira,9919,9967,1094,1890,SIRA,SIRA,0.6,0.42857142857142855,0.4909090909090909,0.8343397577803355,0.8343397577803355
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13136,2335,1480,DERMASON,DERMASON,0.4,0.25,-0.5,0.37668856519331617,0.37668856519331617
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13322,2335,1696,DERMASON,DERMASON,0.6,0.42857142857142855,-0.6909090909090909,0.3723887801175569,0.3723887801175569
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13372,2335,2326,DERMASON,DERMASON,0.4,0.25,-0.15000000000000002,0.5905545041733952,0.6437736857672034
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13381,2335,1676,DERMASON,DERMASON,0.2,0.1111111111111111,-0.8181818181818182,0.06323437365733837,0.06323437365733837
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13395,2335,1719,DERMASON,DERMASON,0.6,0.42857142857142855,-0.6181818181818182,0.18932714408462625,0.18932714408462625
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13448,2335,2291,DERMASON,DERMASON,0.4,0.25,-0.8500000000000001,0.10587191600238395,0.10587191600238395
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13457,2335,2148,DERMASON,DERMASON,0.4,0.25,-0.6000000000000001,0.17348448707038192,0.27131805356259614
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13499,2335,182,DERMASON,DERMASON,0.4,0.25,-0.30000000000000004,0.41953381813674206,0.41953381813674206
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,12877,13514,2335,54,DERMASON,DERMASON,0.4,0.25,-0.05,0.7128429212152425,0.7128429212152425
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13136,13322,1480,1696,DERMASON,DERMASON,0.8,0.6666666666666666,-0.6,0.35451669193908786,0.695128123097406
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13136,13372,1480,2326,DERMASON,DERMASON,0.4,0.25,-0.42500000000000004,0.4099129810077557,0.4099129810077557
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13136,13381,1480,1676,DERMASON,DERMASON,0.4,0.25,-0.125,0.5486216008414879,0.5486216008414879
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13136,13395,1480,1719,DERMASON,DERMASON,0.4,0.25,-0.75,0.10197816664687608,0.10197816664687608
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13136,13448,1480,2291,DERMASON,DERMASON,0.0,0.0,-0.8620689655172413,0.0,0.0
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13136,13457,1480,2148,DERMASON,DERMASON,0.4,0.25,-0.9250000000000002,0.08050451282031869,0.17119132945845472
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13136,13499,1480,182,DERMASON,DERMASON,0.4,0.25,-0.375,0.3550218895827309,0.3550218895827309
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13136,13514,1480,54,DERMASON,DERMASON,0.4,0.25,-0.275,0.5345850720470602,0.5345850720470602
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13322,13372,1696,2326,DERMASON,DERMASON,0.4,0.25,-0.5,0.30167567646394716,0.30167567646394716
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13322,13381,1696,1676,DERMASON,DERMASON,0.6,0.42857142857142855,-0.14545454545454545,0.05840604100386219,0.49792123505336844
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13322,13395,1696,1719,DERMASON,DERMASON,0.6,0.42857142857142855,-0.8363636363636363,0.15132208426443639,0.15132208426443639
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13322,13448,1696,2291,DERMASON,DERMASON,0.2,0.1111111111111111,-0.8181818181818182,0.05938560321736877,0.05938560321736877
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13322,13457,1696,2148,DERMASON,DERMASON,0.4,0.25,-0.55,0.13601480518382464,0.3026588880362243
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13322,13499,1696,182,DERMASON,DERMASON,0.4,0.25,-0.6000000000000001,0.23881887722047196,0.23881887722047196
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13322,13514,1696,54,DERMASON,DERMASON,0.4,0.25,-0.2,0.4930392414873255,0.4930392414873255
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13372,13381,2326,1676,DERMASON,DERMASON,0.4,0.25,-0.525,0.17157877702694083,0.17157877702694083
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13372,13395,2326,1719,DERMASON,DERMASON,0.2,0.1111111111111111,-0.4909090909090909,0.13684900050296947,0.13684900050296947
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13372,13448,2326,2291,DERMASON,DERMASON,0.4,0.25,-0.6000000000000001,0.1100695197322295,0.13547855173181655
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13372,13457,2326,2148,DERMASON,DERMASON,0.2,0.1111111111111111,-0.8,0.039356723314568194,0.039356723314568194
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13372,13499,2326,182,DERMASON,DERMASON,0.4,0.25,0.1,0.5765845207099751,0.5765845207099751
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13372,13514,2326,54,DERMASON,DERMASON,0.8,0.6666666666666666,0.3714285714285715,0.8310412313420714,0.8526598632552342
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13381,13395,1676,1719,DERMASON,DERMASON,0.4,0.25,-0.65,0.2486594400480931,0.2486594400480931
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13381,13448,1676,2291,DERMASON,DERMASON,0.4,0.25,-0.75,0.22077721557257676,0.22077721557257676
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13381,13457,1676,2148,DERMASON,DERMASON,0.4,0.25,-0.775,0.20438308522695184,0.20438308522695184
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13381,13499,1676,182,DERMASON,DERMASON,0.6,0.42857142857142855,-0.16363636363636364,0.49893998963899494,0.49893998963899494
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13381,13514,1676,54,DERMASON,DERMASON,0.4,0.25,-0.375,0.16739163338053442,0.16739163338053442
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13395,13448,1719,2291,DERMASON,DERMASON,0.6,0.42857142857142855,0.38181818181818183,0.9022125026604386,0.9022125026604386
within_selection_group,SHAP,decision_tree,Decision Tree,dermason_predicted_as_sira,13395,13457,1719,2148,DERMASON,DERMASON,0.6,0.42857142857142855,0.2909090909090909,0.7043431058012629,0.7537512542153803
